,nation,sido,gu,GB3,GB2,TA_YM,DAW_CCD_R,APV_TS_DL_TM_R,VLM,USEC
9259,프랑스,경남,거창군,음식,한식,201708,WHITE,휴식,87200 ,1
9260,프랑스,경남,김해시,숙박,특급호텔,201706,WHITE,활동,3345100 ,8
9261,프랑스,경남,김해시,음식,한식,201705,WHITE,휴식,688000 ,7
9262,프랑스,경남,김해시,숙박,특급호텔,201705,WHITE,활동,2915700 ,7
9263,프랑스,경남,사천시,음식,한식,201702,WHITE,휴식,239500 ,4
9264,프랑스,경남,진주시,쇼핑,할인점/편의점,201707,RED,활동,10500 ,1
9265,프랑스,경남,창원시,숙박,특급호텔,201606,WHITE,휴식,412400 ,1
9266,프랑스,경남,창원시,숙박,특급호텔,201709,RED,활동,4760460 ,6
9267,프랑스,경남,창원시,쇼핑,할인점/편의점,201705,WHITE,휴식,229560 ,21
9268,프랑스,경남,창원시,음식,한식,201608,WHITE,휴식,345600 ,8
9269,프랑스,경남,함안군,쇼핑,할인점/편의점,201611,WHITE,활동,15000 ,2
9270,프랑스,경남,거제시,숙박,특급호텔,201608,WHITE,취침,6022490 ,3
9271,프랑스,경남,거제시,체험,"이용,미용",201708,WHITE,활동,650000 ,3
9272,프랑스,경남,거제시,쇼핑,할인점/편의점,201609,RED,취침,26950 ,5
9273,프랑스,경남,거제시,숙박,특급호텔,201705,WHITE,취침,13019700 ,9
9274,프랑스,경남,거제시,숙박,특급호텔,201703,RED,활동,7777536 ,10
9275,프랑스,경남,거창군,쇼핑,할인점/편의점,201705,WHITE,활동,22420 ,3
9276,프랑스,경남,김해시,음식,한식,201706,WHITE,활동,25000 ,1
9277,프랑스,경남,김해시,교통,교통,201703,WHITE,휴식,11185 ,1
9278,프랑스,경남,김해시,음식,한식,201703,WHITE,휴식,159300 ,4
9279,프랑스,경남,양산시,음식,한식,201707,WHITE,휴식,38000 ,1
9280,프랑스,경남,진주시,음식,한식,201706,WHITE,휴식,86300 ,4
9281,프랑스,경남,진주시,쇼핑,할인점/편의점,201606,WHITE,활동,21500 ,5
9282,프랑스,경남,창원시,음식,한식,201711,RED,활동,198700 ,8
9283,프랑스,경남,창원시,쇼핑,할인점/편의점,201706,RED,활동,24950 ,2
9284,프랑스,경남,통영시,쇼핑,할인점/편의점,201711,RED,활동,508010 ,5
9285,프랑스,경남,거제시,체험,"이용,미용",201812,WHITE,활동,261000 ,4
9286,프랑스,경남,거제시,음식,한식,201812,RED,활동,321600 ,8
9287,프랑스,경남,남해군,쇼핑,할인점/편의점,201809,WHITE,휴식,18000 ,6
9288,프랑스,경남,사천시,음식,한식,201709,RED,휴식,36300 ,1
9289,프랑스,경남,창원시,숙박,특급호텔,201805,WHITE,활동,1225300 ,6
9290,프랑스,경남,창원시,쇼핑,할인점/편의점,201810,WHITE,취침,11600 ,2
9291,프랑스,경남,창원시,음식,한식,201811,RED,활동,68000 ,1
9292,프랑스,경남,창원시,음식,한식,201803,RED,휴식,389400 ,27
9293,프랑스,경남,창원시,숙박,특급호텔,201807,RED,활동,1963880 ,4
9294,프랑스,경남,창원시,체험,목욕시설,201807,WHITE,휴식,6000 ,1
9295,프랑스,경남,통영시,쇼핑,할인점/편의점,201710,RED,활동,972230 ,14
9296,프랑스,경남,거제시,체험,"이용,미용",201812,RED,활동,56000 ,3
9297,프랑스,경남,거제시,체험,수족관,201606,RED,활동,107000 ,2
9298,프랑스,경남,거제시,숙박,특급호텔,201605,RED,활동,21393742 ,10
9299,프랑스,경남,거제시,숙박,특급호텔,201608,WHITE,휴식,3909050 ,3
9300,프랑스,경남,남해군,음식,한식,201610,RED,활동,18000 ,1
9301,프랑스,경남,남해군,음식,한식,201610,RED,휴식,291000 ,2
9302,프랑스,경남,사천시,음식,한식,201805,WHITE,활동,78000 ,4
9303,프랑스,경남,진주시,쇼핑,기타쇼핑,201604,WHITE,활동,81100 ,4
9304,프랑스,경남,거제시,쇼핑,기타쇼핑,201608,RED,활동,576180 ,11
9305,프랑스,경남,거제시,음식,한식,201712,RED,취침,20000 ,2
9306,프랑스,경남,거제시,체험,목욕시설,201604,WHITE,활동,220000 ,3
9307,프랑스,경남,거제시,숙박,특급호텔,201703,WHITE,취침,12879240 ,11
9308,프랑스,경남,거제시,체험,"이용,미용",201603,WHITE,휴식,230060 ,8
9309,프랑스,경남,사천시,음식,한식,201712,WHITE,휴식,454400 ,4
9310,프랑스,경남,사천시,쇼핑,할인점/편의점,201703,WHITE,활동,403880 ,7
9311,프랑스,경남,사천시,음식,한식,201604,WHITE,활동,134500 ,3
9312,프랑스,경남,통영시,쇼핑,할인점/편의점,201705,WHITE,휴식,310280 ,6
9313,프랑스,경남,거제시,체험,"이용,미용",201712,WHITE,활동,20000 ,1
9314,프랑스,경남,거제시,쇼핑,할인점/편의점,201701,RED,취침,49700 ,5
9315,프랑스,경남,거제시,쇼핑,할인점/편의점,201801,WHITE,취침,85050 ,5
9316,프랑스,경남,김해시,음식,한식,201711,WHITE,휴식,77500 ,1
9317,프랑스,경남,김해시,숙박,특급호텔,201801,WHITE,활동,1585788 ,7
9318,프랑스,경남,남해군,쇼핑,할인점/편의점,201709,RED,휴식,14400 ,1
9319,프랑스,경남,밀양시,교통,교통,201710,RED,활동,21622 ,1
9320,프랑스,경남,사천시,음식,한식,201701,WHITE,활동,39000 ,1
9321,프랑스,경남,사천시,쇼핑,기타쇼핑,201711,WHITE,활동,27100 ,3
9322,프랑스,경남,사천시,음식,한식,201710,WHITE,활동,117000 ,1
9323,프랑스,경남,창녕군,쇼핑,할인점/편의점,201708,WHITE,활동,3900 ,1
9324,프랑스,경남,창원시,숙박,특급호텔,201705,RED,활동,1891850 ,3
9325,프랑스,경남,창원시,쇼핑,할인점/편의점,201704,WHITE,취침,4000 ,1
9326,프랑스,경남,함안군,음식,한식,201712,WHITE,활동,11700 ,3
9327,프랑스,경남,거제시,음식,한식,201807,WHITE,휴식,1305257 ,16
9328,프랑스,경남,거제시,체험,피부미용,201812,WHITE,취침,120000 ,1
9329,프랑스,경남,진주시,쇼핑,할인점/편의점,201811,RED,활동,267140 ,5
9330,프랑스,경남,창원시,쇼핑,할인점/편의점,201803,RED,휴식,76570 ,7
9331,프랑스,경남,창원시,숙박,특급호텔,201811,WHITE,활동,8210540 ,16
9332,프랑스,경남,창원시,쇼핑,할인점/편의점,201606,RED,휴식,167390 ,7
9333,프랑스,경남,합천군,음식,한식,201804,WHITE,활동,164000 ,4
9334,프랑스,경남,거제시,체험,"이용,미용",201606,WHITE,휴식,13500 ,1
9335,프랑스,경남,거제시,음식,한식,201701,RED,취침,408000 ,4
9336,프랑스,경남,창원시,음식,한식,201607,WHITE,취침,7000 ,2
9337,프랑스,경남,창원시,음식,한식,201708,RED,활동,8400 ,1
9338,프랑스,경남,창원시,음식,한식,201701,WHITE,휴식,178000 ,2
9339,프랑스,경남,통영시,쇼핑,할인점/편의점,201708,WHITE,휴식,48900 ,5
9340,프랑스,경남,통영시,음식,한식,201610,WHITE,활동,96900 ,3
9341,프랑스,경남,거제시,체험,"이용,미용",201810,WHITE,활동,136000 ,5
9342,프랑스,경남,거제시,체험,목욕시설,201808,WHITE,휴식,580000 ,3
9343,프랑스,경남,거제시,숙박,특급호텔,201803,WHITE,취침,1318030 ,3
9344,프랑스,경남,거제시,체험,"이용,미용",201803,RED,활동,58000 ,3
9345,프랑스,경남,거제시,숙박,특급호텔,201808,RED,휴식,205200 ,1
9346,프랑스,경남,거제시,숙박,특급호텔,201811,WHITE,휴식,1155500 ,1
9347,프랑스,경남,거제시,체험,수족관,201812,WHITE,휴식,47000 ,1
9348,프랑스,경남,김해시,체험,"이용,미용",201811,WHITE,휴식,13000 ,1
9349,프랑스,경남,남해군,음식,한식,201811,WHITE,활동,32000 ,2
9350,프랑스,경남,밀양시,음식,한식,201801,RED,활동,9600 ,1
9351,프랑스,경남,사천시,쇼핑,할인점/편의점,201707,WHITE,휴식,94200 ,4
9352,프랑스,경남,양산시,음식,한식,201710,WHITE,활동,64000 ,1
9353,프랑스,경남,양산시,음식,한식,201801,RED,휴식,21100 ,1
9354,프랑스,경남,창원시,쇼핑,기타쇼핑,201803,RED,활동,24900 ,1
9355,프랑스,경남,통영시,쇼핑,할인점/편의점,201805,RED,활동,93400 ,5
9356,프랑스,경남,거제시,음식,한식,201807,RED,활동,1397800 ,5
9357,프랑스,경남,거제시,체험,목욕시설,201708,RED,활동,30000 ,2
9358,프랑스,경남,거제시,체험,수족관,201610,RED,활동,67000 ,1
9359,프랑스,경남,거제시,쇼핑,할인점/편의점,201608,WHITE,취침,24600 ,4
9360,프랑스,경남,김해시,음식,한식,201603,WHITE,휴식,21000 ,1
9361,프랑스,경남,양산시,음식,한식,201603,WHITE,휴식,103500 ,2
9362,프랑스,경남,양산시,체험,"이용,미용",201711,RED,활동,25000 ,1
9363,프랑스,경남,의령군,쇼핑,할인점/편의점,201709,RED,휴식,19250 ,2
9364,프랑스,경남,창녕군,쇼핑,할인점/편의점,201611,WHITE,활동,1400 ,1
9365,프랑스,경남,창원시,쇼핑,기타쇼핑,201810,RED,활동,27700 ,4
9366,프랑스,경남,함안군,음식,한식,201611,RED,활동,5900 ,1
9367,프랑스,경남,거제시,체험,"이용,미용",201603,RED,휴식,105000 ,1
9368,프랑스,경남,거제시,숙박,특급호텔,201702,RED,휴식,2507101 ,3
9369,프랑스,경남,거창군,쇼핑,할인점/편의점,201706,RED,활동,3250 ,1
9370,프랑스,경남,남해군,음식,한식,201709,RED,휴식,20000 ,1
9371,프랑스,경남,밀양시,쇼핑,할인점/편의점,201712,WHITE,활동,4500 ,1
9372,프랑스,경남,진주시,음식,한식,201708,WHITE,취침,32000 ,1
9373,프랑스,경남,창원시,쇼핑,기타쇼핑,201601,RED,휴식,23130 ,1
9374,프랑스,경남,창원시,쇼핑,할인점/편의점,201706,WHITE,활동,140600 ,5
9375,프랑스,경남,창원시,쇼핑,기타쇼핑,201810,WHITE,휴식,22100 ,2
9376,프랑스,경남,창원시,체험,목욕시설,201811,RED,활동,8000 ,1
9377,프랑스,경남,함안군,음식,한식,201706,WHITE,활동,4200 ,1
9378,프랑스,경남,함안군,쇼핑,할인점/편의점,201805,WHITE,휴식,5650 ,1
9379,프랑스,경남,거제시,체험,수족관,201807,WHITE,활동,449000 ,1
9380,프랑스,경남,거제시,음식,한식,201805,RED,활동,48700 ,3
9381,프랑스,경남,거제시,체험,수족관,201608,RED,활동,84800 ,2
9382,프랑스,경남,양산시,쇼핑,할인점/편의점,201806,WHITE,취침,13200 ,1
9383,프랑스,경남,진주시,음식,한식,201711,RED,휴식,7900 ,1
9384,프랑스,경남,창원시,숙박,특급호텔,201706,RED,활동,402000 ,1
9385,프랑스,경남,하동군,음식,한식,201808,WHITE,휴식,40000 ,1
9386,프랑스,경남,함안군,쇼핑,할인점/편의점,201707,RED,활동,6600 ,1
9387,프랑스,경남,거제시,쇼핑,의류잡화,201609,RED,활동,1800600 ,13
9388,프랑스,경남,거제시,체험,"이용,미용",201807,RED,활동,15000 ,1
9389,프랑스,경남,김해시,숙박,특급호텔,201702,WHITE,휴식,1000 ,1
9390,프랑스,경남,진주시,쇼핑,할인점/편의점,201605,WHITE,취침,2250 ,2
9391,프랑스,경남,진주시,쇼핑,할인점/편의점,201812,WHITE,휴식,533600 ,3
9392,프랑스,경남,창원시,음식,한식,201706,RED,휴식,38000 ,1
9393,프랑스,경남,통영시,쇼핑,할인점/편의점,201704,RED,휴식,516770 ,7
9394,프랑스,경남,통영시,음식,한식,201811,RED,활동,30000 ,1
9395,프랑스,경남,거제시,쇼핑,의류잡화,201712,WHITE,활동,1467400 ,12
9396,프랑스,경남,진주시,쇼핑,할인점/편의점,201708,RED,휴식,4800 ,1
9397,프랑스,경남,창원시,음식,한식,201606,RED,활동,41000 ,2
9398,프랑스,경남,창원시,체험,"이용,미용",201601,WHITE,활동,13000 ,1
9399,프랑스,경남,창원시,쇼핑,기타쇼핑,201604,WHITE,활동,44000 ,10
9400,프랑스,경남,창원시,음식,한식,201710,RED,취침,9800 ,1
9401,프랑스,경남,창원시,쇼핑,할인점/편의점,201703,WHITE,취침,16650 ,1
9402,프랑스,경남,합천군,음식,한식,201609,WHITE,활동,18000 ,1
9403,프랑스,경남,합천군,쇼핑,기타쇼핑,201705,WHITE,활동,40000 ,2
9404,프랑스,경남,거제시,체험,"이용,미용",201809,WHITE,활동,12000 ,1
9405,프랑스,경남,거제시,음식,한식,201812,WHITE,취침,260000 ,1
9406,프랑스,경남,거제시,쇼핑,의류잡화,201601,RED,활동,2111000 ,11
9407,프랑스,경남,거제시,체험,목욕시설,201605,WHITE,휴식,120000 ,2
9408,프랑스,경남,거제시,쇼핑,기타쇼핑,201704,RED,활동,770230 ,7
9409,프랑스,경남,거제시,숙박,특급호텔,201603,RED,취침,245000 ,1
9410,프랑스,경남,김해시,숙박,특급호텔,201802,RED,휴식,1000 ,1
9411,프랑스,경남,사천시,쇼핑,할인점/편의점,201808,WHITE,휴식,56900 ,3
9412,프랑스,경남,사천시,쇼핑,기타쇼핑,201804,RED,활동,41950 ,1
9413,프랑스,경남,산청군,음식,한식,201605,WHITE,활동,63000 ,1
9414,프랑스,경남,양산시,음식,한식,201802,WHITE,휴식,30000 ,1
9415,프랑스,경남,양산시,음식,한식,201610,WHITE,휴식,63000 ,1
9416,프랑스,경남,의령군,쇼핑,할인점/편의점,201611,WHITE,활동,2000 ,1
9417,프랑스,경남,진주시,쇼핑,할인점/편의점,201807,WHITE,활동,453020 ,9
9418,프랑스,경남,진주시,쇼핑,기타쇼핑,201601,WHITE,휴식,4000 ,1
9419,프랑스,경남,창원시,쇼핑,할인점/편의점,201802,RED,취침,4500 ,1
9420,프랑스,경남,창원시,쇼핑,할인점/편의점,201812,RED,취침,5900 ,2
9421,프랑스,경남,창원시,음식,한식,201608,WHITE,취침,7600 ,2
9422,프랑스,경남,창원시,체험,"이용,미용",201605,WHITE,활동,15000 ,1
9423,프랑스,경남,창원시,체험,목욕시설,201603,RED,휴식,16500 ,1
9424,프랑스,경남,통영시,체험,목욕시설,201803,RED,활동,22000 ,1
9425,프랑스,경남,통영시,쇼핑,할인점/편의점,201804,RED,활동,246960 ,3
9426,프랑스,경남,통영시,음식,한식,201705,WHITE,활동,34000 ,1
9427,프랑스,경남,통영시,쇼핑,할인점/편의점,201603,RED,활동,873480 ,6
9428,프랑스,경남,통영시,음식,한식,201605,WHITE,활동,7000 ,1
9429,프랑스,경남,하동군,쇼핑,할인점/편의점,201612,WHITE,활동,10900 ,1
9430,프랑스,경남,거제시,체험,목욕시설,201703,RED,활동,45000 ,3
9431,프랑스,경남,김해시,숙박,특급호텔,201705,RED,취침,429600 ,1
9432,프랑스,경남,김해시,음식,한식,201810,WHITE,활동,7900 ,1
9433,프랑스,경남,남해군,음식,한식,201801,RED,휴식,42000 ,1
9434,프랑스,경남,밀양시,음식,한식,201804,WHITE,휴식,16000 ,1
9435,프랑스,경남,양산시,음식,한식,201812,WHITE,휴식,55100 ,1
9436,프랑스,경남,의령군,쇼핑,할인점/편의점,201710,RED,활동,12700 ,2
9437,프랑스,경남,의령군,쇼핑,할인점/편의점,201806,RED,휴식,2800 ,1
9438,프랑스,경남,창원시,음식,한식,201707,WHITE,활동,50000 ,1
9439,프랑스,경남,통영시,음식,한식,201806,WHITE,휴식,30400 ,1
9440,프랑스,경남,함안군,쇼핑,할인점/편의점,201804,WHITE,활동,5000 ,1
9441,프랑스,경남,거제시,음식,음료제과,201601,RED,활동,262100 ,18
9442,프랑스,경남,거제시,스포츠,레저스포츠,201601,WHITE,활동,23000 ,2
9443,프랑스,경남,사천시,음식,음료제과,201604,WHITE,휴식,18300 ,1
9444,프랑스,경남,진주시,쇼핑,의류잡화,201612,WHITE,활동,431000 ,4
9445,프랑스,경남,통영시,음식,한식외,201607,WHITE,휴식,108000 ,2
9446,프랑스,경남,창원시,음식,한식외,201708,RED,활동,121000 ,6
9447,프랑스,경남,통영시,쇼핑,할인점/편의점,201606,RED,활동,2462940 ,12
9448,프랑스,경남,거제시,음식,음료제과,201703,RED,활동,334300 ,39
9449,프랑스,경남,거제시,음식,음료제과,201710,WHITE,휴식,27400 ,6
9450,프랑스,경남,거제시,스포츠,스포츠센타/레포츠클?201704,RED,활동,303750,1 ,NA
9451,프랑스,경남,거제시,음식,음료제과,201705,RED,활동,209600 ,18
9452,프랑스,경남,거제시,음식,음료제과,201704,WHITE,활동,579680 ,43
9453,프랑스,경남,거제시,스포츠,실외골프장,201701,RED,활동,23500 ,1
9454,프랑스,경남,김해시,음식,한식외,201709,RED,활동,80400 ,7
9455,프랑스,경남,양산시,쇼핑,할인점/편의점,201712,WHITE,활동,2400 ,4
9456,프랑스,경남,통영시,쇼핑,기타쇼핑,201612,RED,활동,1450000 ,1
9457,프랑스,경남,거제시,스포츠,실외골프장,201705,RED,활동,1131100 ,2
9458,프랑스,경남,거제시,스포츠,실외골프장,201708,RED,활동,1113000 ,2
9459,프랑스,경남,창원시,숙박,1급2급호텔,201706,WHITE,휴식,142800 ,4
9460,프랑스,경남,거제시,음식,음료제과,201804,WHITE,휴식,102300 ,8
9461,프랑스,경남,거제시,숙박,1급2급호텔,201810,WHITE,휴식,1719000 ,5
9462,프랑스,경남,진주시,음식,한식외,201805,WHITE,휴식,373400 ,8
9463,프랑스,경남,진주시,쇼핑,의류잡화,201801,WHITE,활동,58900 ,2
9464,프랑스,경남,거제시,음식,음료제과,201806,WHITE,활동,114800 ,13
9465,프랑스,경남,거제시,음식,음료제과,201811,RED,휴식,10700 ,1
9466,프랑스,경남,거제시,음식,음료제과,201804,WHITE,활동,257200 ,27
9467,프랑스,경남,김해시,음식,한식외,201605,WHITE,취침,51000 ,1
9468,프랑스,경남,밀양시,음식,음료제과,201804,WHITE,활동,11200 ,3
9469,프랑스,경남,양산시,음식,한식외,201605,WHITE,활동,19800 ,1
9470,프랑스,경남,진주시,쇼핑,의류잡화,201606,RED,휴식,72000 ,3
9471,프랑스,경남,창원시,쇼핑,의류잡화,201610,WHITE,휴식,260000 ,1
9472,프랑스,경남,통영시,쇼핑,의류잡화,201611,WHITE,활동,214400 ,4
9473,프랑스,경남,거제시,숙박,1급2급호텔,201711,WHITE,휴식,599500 ,1
9474,프랑스,경남,거제시,스포츠,스포츠센타/레포츠클?201703,WHITE,활동,110000,2 ,NA
9475,프랑스,경남,거제시,스포츠,스포츠센타/레포츠클?201705,WHITE,활동,1045000,1 ,NA
9476,프랑스,경남,거제시,숙박,1급2급호텔,201704,WHITE,활동,2538690 ,10
9477,프랑스,경남,사천시,음식,음료제과,201604,WHITE,활동,11000 ,1
9478,프랑스,경남,진주시,음식,한식외,201605,WHITE,활동,53300 ,10
9479,프랑스,경남,진주시,음식,음료제과,201606,WHITE,활동,9200 ,2
9480,프랑스,경남,거제시,숙박,1급2급호텔,201806,WHITE,취침,1954600 ,6
9481,프랑스,경남,거제시,음식,음료제과,201808,WHITE,활동,193300 ,12
9482,프랑스,경남,산청군,쇼핑,기타쇼핑,201811,WHITE,활동,50000 ,1
9483,프랑스,경남,진주시,스포츠,레저스포츠,201710,WHITE,활동,10600 ,1
9484,프랑스,경남,진주시,쇼핑,의류잡화,201809,RED,활동,159000 ,1
9485,프랑스,경남,진주시,음식,음료제과,201811,WHITE,활동,4600 ,1
9486,프랑스,경남,창원시,음식,한식외,201806,RED,휴식,512400 ,18
9487,프랑스,경남,창원시,숙박,1급2급호텔,201803,RED,휴식,79200 ,7
9488,프랑스,경남,거제시,스포츠,실외골프장,201610,RED,활동,1001060 ,2
9489,프랑스,경남,거제시,쇼핑,의류잡화,201601,WHITE,활동,1325000 ,12
9490,프랑스,경남,거제시,음식,음료제과,201609,WHITE,활동,290830 ,24
9491,프랑스,경남,거제시,스포츠,레저스포츠,201605,RED,활동,94000 ,1
9492,프랑스,경남,김해시,음식,음료제과,201609,WHITE,활동,9200 ,2
9493,프랑스,경남,김해시,쇼핑,의류잡화,201609,RED,활동,28000 ,1
9494,프랑스,경남,산청군,스포츠,스포츠센타/레포츠클?201707,RED,활동,5000,1 ,NA
9495,프랑스,경남,진주시,음식,음료제과,201812,RED,활동,13800 ,1
9496,프랑스,경남,진주시,음식,한식외,201611,WHITE,휴식,349500 ,3
9497,프랑스,경남,거제시,쇼핑,의류잡화,201702,RED,활동,1791600 ,7
9498,프랑스,경남,남해군,쇼핑,기타쇼핑,201705,RED,활동,10200 ,3
9499,프랑스,경남,진주시,쇼핑,의류잡화,201811,WHITE,활동,253300 ,4
9500,프랑스,경남,창원시,숙박,1급2급호텔,201709,RED,휴식,12300 ,1
9501,프랑스,경남,통영시,스포츠,실외골프장,201611,RED,활동,17000 ,1
9502,프랑스,경남,거제시,스포츠,레저스포츠,201807,RED,활동,25000 ,1
9503,프랑스,경남,거제시,쇼핑,의류잡화,201608,RED,취침,60000 ,1
9504,프랑스,경남,거제시,쇼핑,의류잡화,201707,RED,휴식,116000 ,3
9505,프랑스,경남,거제시,스포츠,실외골프장,201703,WHITE,활동,75000 ,2
9506,프랑스,경남,거제시,스포츠,스포츠센타/레포츠클?201707,WHITE,활동,560000,3 ,NA
9507,프랑스,경남,김해시,음식,한식외,201602,WHITE,활동,40000 ,5
9508,프랑스,경남,진주시,스포츠,스포츠센타/레포츠클?201610,RED,휴식,30000,2 ,NA
9509,프랑스,경남,창원시,숙박,1급2급호텔,201805,WHITE,휴식,29300 ,3
9510,프랑스,경남,창원시,음식,음료제과,201604,WHITE,휴식,33300 ,5
9511,프랑스,경남,창원시,스포츠,실외골프장,201704,RED,활동,951000 ,1
9512,프랑스,경남,통영시,음식,한식외,201801,RED,활동,72400 ,5
9513,프랑스,경남,통영시,쇼핑,기타쇼핑,201606,RED,활동,880000 ,1
9514,프랑스,경남,통영시,스포츠,실외골프장,201609,WHITE,활동,80000 ,1
9515,프랑스,경남,거제시,음식,음료제과,201705,WHITE,휴식,113200 ,18
9516,프랑스,경남,거제시,스포츠,스포츠센타/레포츠클?201608,WHITE,활동,660000,1 ,NA
9517,프랑스,경남,거제시,음식,음료제과,201709,WHITE,휴식,71600 ,8
9518,프랑스,경남,거제시,숙박,1급2급호텔,201801,WHITE,활동,1281000 ,8
9519,프랑스,경남,창원시,쇼핑,기타지출,201704,WHITE,활동,43000 ,2
9520,프랑스,경남,창원시,숙박,1급2급호텔,201803,WHITE,취침,1225000 ,1
9521,프랑스,경남,거제시,스포츠,레저스포츠,201711,RED,휴식,25000 ,1
9522,프랑스,경남,김해시,음식,한식외,201712,WHITE,휴식,205000 ,3
9523,프랑스,경남,사천시,음식,한식외,201703,WHITE,휴식,443500 ,5
9524,프랑스,경남,산청군,스포츠,스포츠센타/레포츠클?201709,WHITE,활동,11100,3 ,NA
9525,프랑스,경남,양산시,음식,음료제과,201706,WHITE,활동,12300 ,2
9526,프랑스,경남,진주시,음식,한식외,201803,WHITE,휴식,182750 ,7
9527,프랑스,경남,진주시,음식,한식외,201604,RED,활동,18500 ,2
9528,프랑스,경남,창원시,쇼핑,의류잡화,201805,RED,휴식,62100 ,1
9529,프랑스,경남,창원시,숙박,1급2급호텔,201806,WHITE,휴식,2598000 ,4
9530,프랑스,경남,창원시,쇼핑,기타지출,201605,RED,활동,8800 ,1
9531,프랑스,경남,통영시,숙박,1급2급호텔,201609,WHITE,활동,140000 ,3
9532,프랑스,경남,함안군,쇼핑,의류잡화,201709,WHITE,활동,881000 ,2
9533,프랑스,경남,합천군,쇼핑,할인점/편의점,201811,RED,활동,12000 ,1
9534,프랑스,경남,거제시,쇼핑,의류잡화,201812,WHITE,활동,678000 ,6
9535,프랑스,경남,거제시,스포츠,스포츠센타/레포츠클?201612,WHITE,활동,40000,1 ,NA
9536,프랑스,경남,통영시,숙박,1급2급호텔,201801,WHITE,활동,159998 ,1
9537,프랑스,경남,통영시,숙박,1급2급호텔,201808,WHITE,활동,15500 ,1
9538,프랑스,경남,거제시,쇼핑,기타지출,201701,WHITE,휴식,63000 ,2
9539,프랑스,경남,사천시,숙박,1급2급호텔,201604,WHITE,휴식,12000 ,1
9540,프랑스,경남,진주시,음식,음료제과,201701,WHITE,활동,11300 ,2
9541,프랑스,경남,진주시,스포츠,레저스포츠,201809,RED,활동,25000 ,1
9542,프랑스,경남,진주시,음식,한식외,201804,RED,휴식,159600 ,3
9543,프랑스,경남,창녕군,음식,음료제과,201710,WHITE,활동,6800 ,1
9544,프랑스,경남,통영시,숙박,1급2급호텔,201704,RED,활동,23620 ,1
9545,프랑스,경남,거제시,스포츠,레저스포츠,201611,WHITE,활동,156000 ,1
9546,프랑스,경남,거제시,쇼핑,기타지출,201609,RED,활동,78000 ,2
9547,프랑스,경남,거제시,쇼핑,의류잡화,201712,RED,휴식,519400 ,1
9548,프랑스,경남,김해시,음식,음료제과,201707,RED,활동,30200 ,1
9549,프랑스,경남,사천시,쇼핑,기타쇼핑,201605,WHITE,활동,36000 ,1
9550,프랑스,경남,진주시,쇼핑,의류잡화,201608,WHITE,휴식,222000 ,3
9551,프랑스,경남,진주시,음식,음료제과,201803,RED,활동,25800 ,2
9552,프랑스,경남,진주시,음식,음료제과,201610,WHITE,활동,20800 ,1
9553,프랑스,경남,진주시,음식,음료제과,201705,RED,활동,17800 ,2
9554,프랑스,경남,창원시,쇼핑,기타쇼핑,201809,WHITE,휴식,13000 ,1
9555,프랑스,경남,창원시,숙박,1급2급호텔,201608,WHITE,활동,282000 ,2
9556,프랑스,경남,창원시,음식,음료제과,201711,WHITE,휴식,35800 ,5
9557,프랑스,경남,창원시,음식,한식외,201705,RED,취침,16000 ,1
9558,프랑스,경남,함양군,체험,"수련원,체험장",201708,RED,휴식,87000 ,1
9559,프랑스,경남,거제시,쇼핑,의류잡화,201812,WHITE,휴식,79300 ,2
9560,프랑스,경남,거제시,스포츠,실외골프장,201811,WHITE,활동,260000 ,1
9561,프랑스,경남,김해시,쇼핑,의류잡화,201804,RED,활동,29900 ,1
9562,프랑스,경남,남해군,스포츠,실외골프장,201704,RED,휴식,101150 ,1
9563,프랑스,경남,양산시,스포츠,실외골프장,201802,RED,활동,148000 ,1
9564,프랑스,경남,진주시,음식,음료제과,201807,WHITE,활동,10800 ,1
9565,프랑스,경남,진주시,음식,음료제과,201805,RED,활동,6600 ,2
9566,프랑스,경남,진주시,음식,한식외,201710,WHITE,휴식,26800 ,3
9567,프랑스,경남,창원시,쇼핑,의류잡화,201605,WHITE,활동,67000 ,2
9568,프랑스,경남,통영시,숙박,1급2급호텔,201710,WHITE,활동,144998 ,1
9569,프랑스,경남,하동군,쇼핑,기타쇼핑,201805,WHITE,활동,50000 ,1
9570,프랑스,경남,합천군,음식,음료제과,201805,WHITE,활동,11600 ,1
9571,프랑스,경남,거제시,음식,유흥,201711,RED,활동,4296400 ,4
9572,프랑스,경남,거제시,스포츠,스포츠센타/레포츠클?201706,RED,활동,80000,1 ,NA
9573,프랑스,경남,거제시,쇼핑,의류잡화,201604,RED,휴식,891000 ,2
9574,프랑스,경남,김해시,음식,음료제과,201711,WHITE,활동,9700 ,1
9575,프랑스,경남,김해시,쇼핑,할인점/편의점,201812,RED,휴식,466040 ,6
9576,프랑스,경남,사천시,쇼핑,기타지출,201810,WHITE,활동,30000 ,1
9577,프랑스,경남,진주시,음식,한식외,201708,WHITE,휴식,203100 ,5
9578,프랑스,경남,창원시,쇼핑,의류잡화,201803,WHITE,활동,298500 ,6
9579,프랑스,경남,거제시,숙박,1급2급호텔,201702,RED,활동,3950860 ,3
9580,프랑스,경남,김해시,숙박,1급2급호텔,201604,RED,활동,88000 ,1
9581,프랑스,경남,김해시,숙박,1급2급호텔,201709,RED,휴식,1343500 ,4
9582,프랑스,경남,남해군,쇼핑,기타쇼핑,201610,RED,활동,8000 ,1
