,nation,sido,gu,GB3,GB2,TA_YM,DAW_CCD_R,APV_TS_DL_TM_R,VLM,USEC
3895,아랍에미레이트,경기도,고양시,교통,교통,201803,WHITE,휴식,36647 ,1
3896,아랍에미레이트,경기도,과천시,음식,한식,201804,WHITE,휴식,55000 ,1
3897,아랍에미레이트,경기도,김포시,쇼핑,할인점/편의점,201705,RED,활동,221970 ,4
3898,아랍에미레이트,경기도,성남시,쇼핑,할인점/편의점,201811,RED,휴식,287210 ,12
3899,아랍에미레이트,경기도,성남시,쇼핑,기타쇼핑,201806,WHITE,활동,59400 ,4
3900,아랍에미레이트,경기도,성남시,체험,"이용,미용",201804,WHITE,활동,72000 ,3
3901,아랍에미레이트,경기도,성남시,체험,"이용,미용",201805,RED,활동,15000 ,1
3902,아랍에미레이트,경기도,수원시,음식,한식,201804,WHITE,활동,297900 ,6
3903,아랍에미레이트,경기도,수원시,쇼핑,할인점/편의점,201801,WHITE,휴식,396580 ,10
3904,아랍에미레이트,경기도,시흥시,음식,한식,201808,WHITE,활동,75000 ,3
3905,아랍에미레이트,경기도,안성시,음식,한식,201806,RED,활동,8000 ,1
3906,아랍에미레이트,경기도,양주시,음식,한식,201807,RED,활동,128000 ,1
3907,아랍에미레이트,경기도,오산시,음식,한식,201806,RED,활동,66000 ,1
3908,아랍에미레이트,경기도,파주시,음식,한식,201801,RED,휴식,57000 ,2
3909,아랍에미레이트,경기도,파주시,쇼핑,기타쇼핑,201810,WHITE,휴식,570780 ,8
3910,아랍에미레이트,경기도,파주시,음식,한식,201811,WHITE,활동,73000 ,3
3911,아랍에미레이트,경기도,화성시,쇼핑,기타쇼핑,201811,WHITE,활동,80000 ,1
3912,아랍에미레이트,경기도,남양주시,음식,한식,201806,WHITE,활동,105000 ,2
3913,아랍에미레이트,경기도,고양시,체험,"이용,미용",201807,RED,휴식,500000 ,1
3914,아랍에미레이트,경기도,고양시,음식,한식,201811,WHITE,활동,310500 ,5
3915,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201601,WHITE,휴식,412200 ,11
3916,아랍에미레이트,경기도,고양시,음식,한식,201602,WHITE,휴식,145000 ,2
3917,아랍에미레이트,경기도,고양시,숙박,특급호텔,201604,WHITE,활동,420092 ,1
3918,아랍에미레이트,경기도,고양시,쇼핑,기타쇼핑,201606,WHITE,활동,292050 ,7
3919,아랍에미레이트,경기도,광명시,음식,한식,201809,WHITE,휴식,61000 ,1
3920,아랍에미레이트,경기도,광주시,음식,한식,201609,WHITE,활동,84000 ,3
3921,아랍에미레이트,경기도,군포시,음식,한식,201804,WHITE,활동,11000 ,1
3922,아랍에미레이트,경기도,김포시,음식,한식,201809,RED,휴식,97000 ,2
3923,아랍에미레이트,경기도,성남시,쇼핑,할인점/편의점,201809,WHITE,취침,11600 ,1
3924,아랍에미레이트,경기도,성남시,쇼핑,할인점/편의점,201804,RED,휴식,1161440 ,11
3925,아랍에미레이트,경기도,성남시,숙박,특급호텔,201807,WHITE,휴식,1541000 ,2
3926,아랍에미레이트,경기도,성남시,음식,한식,201606,WHITE,휴식,781800 ,9
3927,아랍에미레이트,경기도,수원시,체험,"이용,미용",201805,WHITE,활동,16000 ,1
3928,아랍에미레이트,경기도,수원시,숙박,특급호텔,201801,WHITE,활동,2834292 ,5
3929,아랍에미레이트,경기도,수원시,음식,한식,201610,RED,휴식,196000 ,2
3930,아랍에미레이트,경기도,안양시,음식,한식,201606,WHITE,활동,10000 ,1
3931,아랍에미레이트,경기도,안양시,체험,"이용,미용",201604,WHITE,활동,25000 ,1
3932,아랍에미레이트,경기도,오산시,음식,한식,201811,WHITE,활동,9000 ,1
3933,아랍에미레이트,경기도,용인시,음식,한식,201805,WHITE,휴식,249500 ,4
3934,아랍에미레이트,경기도,파주시,음식,한식,201805,RED,취침,13500 ,1
3935,아랍에미레이트,경기도,파주시,음식,한식,201808,WHITE,휴식,56000 ,1
3936,아랍에미레이트,경기도,파주시,음식,한식,201603,WHITE,휴식,80600 ,2
3937,아랍에미레이트,경기도,화성시,쇼핑,할인점/편의점,201808,WHITE,활동,211950 ,7
3938,아랍에미레이트,경기도,화성시,교통,교통,201605,RED,활동,41272 ,1
3939,아랍에미레이트,경기도,남양주시,음식,한식,201611,RED,활동,30000 ,1
3940,아랍에미레이트,경기도,의정부시,쇼핑,할인점/편의점,201807,WHITE,활동,89760 ,7
3941,아랍에미레이트,경기도,고양시,음식,한식,201609,WHITE,취침,30000 ,1
3942,아랍에미레이트,경기도,고양시,음식,한식,201609,WHITE,활동,205700 ,4
3943,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201611,RED,휴식,47600 ,7
3944,아랍에미레이트,경기도,과천시,음식,한식,201609,WHITE,활동,24500 ,2
3945,아랍에미레이트,경기도,과천시,쇼핑,할인점/편의점,201604,RED,활동,4500 ,2
3946,아랍에미레이트,경기도,광명시,체험,피부미용,201609,WHITE,활동,110000 ,1
3947,아랍에미레이트,경기도,광명시,음식,한식,201705,WHITE,활동,172300 ,6
3948,아랍에미레이트,경기도,광명시,체험,"이용,미용",201605,WHITE,활동,140000 ,1
3949,아랍에미레이트,경기도,광주시,음식,한식,201708,RED,활동,238000 ,2
3950,아랍에미레이트,경기도,부천시,체험,"이용,미용",201609,RED,활동,100000 ,1
3951,아랍에미레이트,경기도,부천시,음식,한식,201705,RED,휴식,26400 ,1
3952,아랍에미레이트,경기도,부천시,체험,"이용,미용",201710,RED,활동,20000 ,1
3953,아랍에미레이트,경기도,성남시,음식,한식,201701,WHITE,휴식,400000 ,8
3954,아랍에미레이트,경기도,수원시,숙박,특급호텔,201711,RED,활동,4322823 ,5
3955,아랍에미레이트,경기도,수원시,음식,한식,201604,WHITE,활동,481800 ,6
3956,아랍에미레이트,경기도,안양시,음식,한식,201612,WHITE,활동,184500 ,6
3957,아랍에미레이트,경기도,여주시,교통,교통,201606,WHITE,휴식,57832 ,2
3958,아랍에미레이트,경기도,용인시,음식,한식,201605,RED,활동,45000 ,1
3959,아랍에미레이트,경기도,용인시,쇼핑,할인점/편의점,201710,WHITE,휴식,158310 ,5
3960,아랍에미레이트,경기도,용인시,쇼핑,기타쇼핑,201708,RED,활동,11500 ,1
3961,아랍에미레이트,경기도,이천시,음식,한식,201711,WHITE,활동,50000 ,2
3962,아랍에미레이트,경기도,파주시,쇼핑,할인점/편의점,201706,RED,활동,116400 ,10
3963,아랍에미레이트,경기도,파주시,음식,한식,201608,RED,활동,72000 ,2
3964,아랍에미레이트,경기도,평택시,체험,"이용,미용",201607,RED,활동,187000 ,1
3965,아랍에미레이트,경기도,포천시,음식,한식,201608,RED,활동,249000 ,1
3966,아랍에미레이트,경기도,화성시,음식,한식,201606,RED,휴식,16000 ,1
3967,아랍에미레이트,경기도,의정부시,음식,한식,201607,RED,활동,62000 ,2
3968,아랍에미레이트,경기도,가평군,음식,한식,201805,RED,활동,78000 ,2
3969,아랍에미레이트,경기도,가평군,음식,한식,201812,RED,활동,79400 ,2
3970,아랍에미레이트,경기도,고양시,쇼핑,기타쇼핑,201710,RED,휴식,11000 ,1
3971,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201806,RED,휴식,190130 ,6
3972,아랍에미레이트,경기도,광명시,음식,한식,201704,WHITE,휴식,59000 ,1
3973,아랍에미레이트,경기도,구리시,쇼핑,할인점/편의점,201709,RED,활동,395300 ,3
3974,아랍에미레이트,경기도,김포시,음식,한식,201601,WHITE,휴식,49000 ,1
3975,아랍에미레이트,경기도,김포시,쇼핑,할인점/편의점,201707,WHITE,휴식,268080 ,3
3976,아랍에미레이트,경기도,김포시,쇼핑,할인점/편의점,201706,WHITE,휴식,74120 ,3
3977,아랍에미레이트,경기도,부천시,음식,한식,201811,RED,활동,520000 ,3
3978,아랍에미레이트,경기도,성남시,쇼핑,할인점/편의점,201806,RED,휴식,98940 ,8
3979,아랍에미레이트,경기도,수원시,쇼핑,할인점/편의점,201702,RED,활동,72200 ,2
3980,아랍에미레이트,경기도,수원시,숙박,특급호텔,201804,RED,활동,1733200 ,5
3981,아랍에미레이트,경기도,수원시,쇼핑,할인점/편의점,201807,RED,활동,699770 ,8
3982,아랍에미레이트,경기도,안양시,체험,"이용,미용",201706,RED,휴식,576000 ,1
3983,아랍에미레이트,경기도,안양시,음식,한식,201701,RED,활동,6500 ,1
3984,아랍에미레이트,경기도,양주시,쇼핑,할인점/편의점,201706,WHITE,취침,6800 ,1
3985,아랍에미레이트,경기도,오산시,음식,한식,201701,RED,휴식,36000 ,2
3986,아랍에미레이트,경기도,용인시,음식,한식,201808,RED,휴식,686000 ,5
3987,아랍에미레이트,경기도,이천시,쇼핑,할인점/편의점,201709,WHITE,활동,377290 ,7
3988,아랍에미레이트,경기도,파주시,음식,한식,201704,RED,휴식,83000 ,2
3989,아랍에미레이트,경기도,평택시,쇼핑,할인점/편의점,201704,RED,활동,1500 ,1
3990,아랍에미레이트,경기도,평택시,음식,한식,201709,WHITE,휴식,11300 ,1
3991,아랍에미레이트,경기도,평택시,음식,한식,201802,RED,휴식,43400 ,2
3992,아랍에미레이트,경기도,포천시,쇼핑,할인점/편의점,201711,RED,휴식,22500 ,1
3993,아랍에미레이트,경기도,하남시,음식,한식,201811,RED,휴식,5500 ,1
3994,아랍에미레이트,경기도,화성시,음식,한식,201610,RED,휴식,827800 ,3
3995,아랍에미레이트,경기도,남양주시,체험,"이용,미용",201706,WHITE,활동,25000 ,1
3996,아랍에미레이트,경기도,의정부시,쇼핑,할인점/편의점,201702,RED,휴식,15100 ,1
3997,아랍에미레이트,경기도,가평군,음식,한식,201807,WHITE,활동,66000 ,1
3998,아랍에미레이트,경기도,가평군,쇼핑,할인점/편의점,201609,WHITE,활동,46100 ,5
3999,아랍에미레이트,경기도,고양시,체험,"이용,미용",201812,WHITE,휴식,96220 ,1
4000,아랍에미레이트,경기도,고양시,숙박,특급호텔,201808,WHITE,휴식,221000 ,2
4001,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201610,WHITE,취침,12450 ,2
4002,아랍에미레이트,경기도,광주시,음식,한식,201804,WHITE,활동,109000 ,4
4003,아랍에미레이트,경기도,구리시,음식,한식,201806,RED,휴식,42000 ,1
4004,아랍에미레이트,경기도,구리시,쇼핑,할인점/편의점,201606,WHITE,휴식,170400 ,1
4005,아랍에미레이트,경기도,김포시,음식,한식,201812,WHITE,휴식,70000 ,2
4006,아랍에미레이트,경기도,부천시,체험,"이용,미용",201810,WHITE,활동,8800 ,1
4007,아랍에미레이트,경기도,부천시,쇼핑,기타쇼핑,201804,WHITE,활동,550000 ,1
4008,아랍에미레이트,경기도,수원시,체험,"이용,미용",201812,WHITE,활동,220000 ,1
4009,아랍에미레이트,경기도,수원시,음식,한식,201811,RED,활동,39000 ,1
4010,아랍에미레이트,경기도,수원시,숙박,특급호텔,201801,RED,휴식,1650000 ,2
4011,아랍에미레이트,경기도,시흥시,쇼핑,할인점/편의점,201806,WHITE,취침,11220 ,1
4012,아랍에미레이트,경기도,안성시,음식,한식,201807,RED,활동,27000 ,2
4013,아랍에미레이트,경기도,안양시,음식,한식,201809,RED,활동,175200 ,1
4014,아랍에미레이트,경기도,안양시,음식,한식,201808,WHITE,휴식,302300 ,3
4015,아랍에미레이트,경기도,안양시,체험,"이용,미용",201612,WHITE,활동,90000 ,1
4016,아랍에미레이트,경기도,안양시,음식,한식,201604,RED,활동,119000 ,1
4017,아랍에미레이트,경기도,양평군,쇼핑,할인점/편의점,201810,RED,휴식,12500 ,1
4018,아랍에미레이트,경기도,용인시,쇼핑,기타쇼핑,201606,WHITE,휴식,165100 ,3
4019,아랍에미레이트,경기도,용인시,체험,"이용,미용",201607,WHITE,활동,25000 ,1
4020,아랍에미레이트,경기도,의왕시,쇼핑,할인점/편의점,201802,WHITE,활동,4500 ,1
4021,아랍에미레이트,경기도,이천시,음식,한식,201606,WHITE,휴식,145000 ,1
4022,아랍에미레이트,경기도,파주시,쇼핑,기타쇼핑,201812,RED,휴식,393900 ,5
4023,아랍에미레이트,경기도,포천시,음식,한식,201806,WHITE,활동,57000 ,1
4024,아랍에미레이트,경기도,화성시,숙박,특급호텔,201808,WHITE,휴식,231000 ,1
4025,아랍에미레이트,경기도,남양주시,음식,한식,201810,RED,휴식,88000 ,1
4026,아랍에미레이트,경기도,의정부시,음식,한식,201812,RED,휴식,147000 ,2
4027,아랍에미레이트,경기도,의정부시,쇼핑,할인점/편의점,201805,WHITE,휴식,292720 ,10
4028,아랍에미레이트,경기도,가평군,쇼핑,할인점/편의점,201608,RED,활동,10800 ,2
4029,아랍에미레이트,경기도,가평군,음식,한식,201601,WHITE,활동,5500 ,1
4030,아랍에미레이트,경기도,고양시,체험,"이용,미용",201708,WHITE,휴식,20000 ,1
4031,아랍에미레이트,경기도,과천시,쇼핑,할인점/편의점,201708,WHITE,활동,13500 ,2
4032,아랍에미레이트,경기도,광명시,쇼핑,할인점/편의점,201605,RED,활동,132700 ,5
4033,아랍에미레이트,경기도,광명시,음식,한식,201703,RED,활동,4500 ,1
4034,아랍에미레이트,경기도,광주시,음식,한식,201605,RED,휴식,30000 ,1
4035,아랍에미레이트,경기도,구리시,음식,한식,201706,WHITE,활동,24000 ,1
4036,아랍에미레이트,경기도,김포시,음식,한식,201612,WHITE,활동,63000 ,2
4037,아랍에미레이트,경기도,김포시,체험,"이용,미용",201710,RED,휴식,20000 ,1
4038,아랍에미레이트,경기도,부천시,음식,한식,201703,RED,휴식,46000 ,1
4039,아랍에미레이트,경기도,성남시,음식,한식,201612,RED,활동,46400 ,2
4040,아랍에미레이트,경기도,성남시,음식,한식,201603,WHITE,취침,104500 ,1
4041,아랍에미레이트,경기도,수원시,음식,한식,201703,RED,휴식,98000 ,2
4042,아랍에미레이트,경기도,시흥시,음식,한식,201603,WHITE,휴식,96000 ,1
4043,아랍에미레이트,경기도,안산시,음식,한식,201605,RED,활동,35600 ,1
4044,아랍에미레이트,경기도,안양시,음식,한식,201707,WHITE,휴식,62800 ,2
4045,아랍에미레이트,경기도,양평군,쇼핑,할인점/편의점,201701,RED,활동,18000 ,1
4046,아랍에미레이트,경기도,양평군,음식,한식,201606,WHITE,활동,14000 ,1
4047,아랍에미레이트,경기도,여주시,숙박,특급호텔,201607,RED,활동,56000 ,1
4048,아랍에미레이트,경기도,용인시,음식,한식,201602,WHITE,활동,33000 ,1
4049,아랍에미레이트,경기도,용인시,체험,목욕시설,201604,RED,활동,40000 ,2
4050,아랍에미레이트,경기도,파주시,쇼핑,할인점/편의점,201604,RED,휴식,120650 ,6
4051,아랍에미레이트,경기도,평택시,쇼핑,할인점/편의점,201603,WHITE,휴식,22200 ,2
4052,아랍에미레이트,경기도,평택시,음식,한식,201704,WHITE,휴식,191800 ,3
4053,아랍에미레이트,경기도,남양주시,쇼핑,할인점/편의점,201605,WHITE,휴식,253200 ,9
4054,아랍에미레이트,경기도,동두천시,체험,목욕시설,201707,WHITE,휴식,93000 ,2
4055,아랍에미레이트,경기도,의정부시,쇼핑,할인점/편의점,201705,WHITE,휴식,311790 ,9
4056,아랍에미레이트,경기도,고양시,숙박,특급호텔,201708,RED,활동,471900 ,1
4057,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201712,RED,휴식,163640 ,4
4058,아랍에미레이트,경기도,고양시,음식,한식,201803,WHITE,휴식,55800 ,2
4059,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201809,WHITE,취침,139800 ,2
4060,아랍에미레이트,경기도,광명시,쇼핑,할인점/편의점,201604,RED,활동,78000 ,4
4061,아랍에미레이트,경기도,광주시,음식,한식,201708,WHITE,활동,24000 ,1
4062,아랍에미레이트,경기도,광주시,음식,한식,201810,WHITE,활동,320000 ,3
4063,아랍에미레이트,경기도,김포시,쇼핑,할인점/편의점,201809,WHITE,활동,154160 ,4
4064,아랍에미레이트,경기도,부천시,쇼핑,할인점/편의점,201806,RED,활동,142660 ,6
4065,아랍에미레이트,경기도,부천시,쇼핑,기타쇼핑,201804,WHITE,휴식,27800 ,1
4066,아랍에미레이트,경기도,부천시,음식,한식,201807,WHITE,휴식,612000 ,3
4067,아랍에미레이트,경기도,성남시,음식,한식,201704,WHITE,휴식,222500 ,4
4068,아랍에미레이트,경기도,성남시,쇼핑,할인점/편의점,201701,RED,취침,2000 ,1
4069,아랍에미레이트,경기도,성남시,음식,한식,201712,RED,휴식,134000 ,1
4070,아랍에미레이트,경기도,성남시,음식,한식,201701,RED,활동,28500 ,2
4071,아랍에미레이트,경기도,성남시,체험,"이용,미용",201803,WHITE,활동,44000 ,2
4072,아랍에미레이트,경기도,성남시,음식,한식,201808,RED,활동,421000 ,3
4073,아랍에미레이트,경기도,수원시,음식,한식,201701,WHITE,활동,90100 ,4
4074,아랍에미레이트,경기도,수원시,체험,"이용,미용",201707,WHITE,활동,125400 ,3
4075,아랍에미레이트,경기도,수원시,숙박,특급호텔,201809,WHITE,활동,2343000 ,6
4076,아랍에미레이트,경기도,수원시,숙박,특급호텔,201812,RED,활동,1760000 ,2
4077,아랍에미레이트,경기도,수원시,숙박,특급호텔,201807,RED,휴식,1362680 ,2
4078,아랍에미레이트,경기도,안산시,음식,한식,201808,WHITE,활동,57000 ,2
4079,아랍에미레이트,경기도,안양시,체험,"이용,미용",201709,RED,활동,162000 ,1
4080,아랍에미레이트,경기도,양주시,쇼핑,할인점/편의점,201810,RED,활동,6000 ,2
4081,아랍에미레이트,경기도,양평군,쇼핑,할인점/편의점,201702,RED,활동,18000 ,1
4082,아랍에미레이트,경기도,용인시,음식,한식,201802,RED,활동,387000 ,3
4083,아랍에미레이트,경기도,용인시,음식,한식,201808,WHITE,활동,135800 ,5
4084,아랍에미레이트,경기도,이천시,음식,한식,201707,WHITE,휴식,262000 ,2
4085,아랍에미레이트,경기도,파주시,쇼핑,할인점/편의점,201801,WHITE,휴식,168160 ,6
4086,아랍에미레이트,경기도,파주시,체험,목욕시설,201801,RED,활동,5000 ,1
4087,아랍에미레이트,경기도,평택시,쇼핑,할인점/편의점,201807,WHITE,휴식,96860 ,3
4088,아랍에미레이트,경기도,하남시,음식,한식,201705,WHITE,휴식,62000 ,1
4089,아랍에미레이트,경기도,화성시,쇼핑,할인점/편의점,201709,RED,휴식,12000 ,1
4090,아랍에미레이트,경기도,화성시,체험,"이용,미용",201707,RED,활동,12000 ,1
4091,아랍에미레이트,경기도,화성시,음식,한식,201709,RED,활동,7000 ,1
4092,아랍에미레이트,경기도,의정부시,음식,한식,201806,RED,휴식,137000 ,3
4093,아랍에미레이트,경기도,가평군,쇼핑,할인점/편의점,201709,RED,활동,40350 ,1
4094,아랍에미레이트,경기도,광명시,쇼핑,할인점/편의점,201712,WHITE,활동,21900 ,1
4095,아랍에미레이트,경기도,김포시,음식,한식,201604,WHITE,휴식,8500 ,1
4096,아랍에미레이트,경기도,부천시,쇼핑,할인점/편의점,201601,RED,활동,509930 ,10
4097,아랍에미레이트,경기도,성남시,음식,한식,201708,WHITE,취침,22000 ,1
4098,아랍에미레이트,경기도,수원시,쇼핑,기타쇼핑,201805,WHITE,휴식,101100 ,3
4099,아랍에미레이트,경기도,수원시,숙박,특급호텔,201801,RED,활동,852500 ,1
4100,아랍에미레이트,경기도,수원시,숙박,특급호텔,201709,RED,취침,1504800 ,1
4101,아랍에미레이트,경기도,안양시,쇼핑,할인점/편의점,201601,RED,활동,195520 ,2
4102,아랍에미레이트,경기도,여주시,쇼핑,할인점/편의점,201812,WHITE,활동,22900 ,2
4103,아랍에미레이트,경기도,용인시,음식,한식,201806,RED,휴식,457700 ,4
4104,아랍에미레이트,경기도,파주시,체험,"이용,미용",201608,WHITE,활동,267000 ,1
4105,아랍에미레이트,경기도,평택시,음식,한식,201803,RED,활동,69500 ,2
4106,아랍에미레이트,경기도,평택시,음식,한식,201612,RED,휴식,56000 ,1
4107,아랍에미레이트,경기도,포천시,교통,교통,201707,RED,휴식,16917 ,1
4108,아랍에미레이트,경기도,화성시,음식,한식,201608,WHITE,활동,210000 ,1
4109,아랍에미레이트,경기도,동두천시,음식,한식,201601,WHITE,활동,105000 ,2
4110,아랍에미레이트,경기도,가평군,음식,한식,201809,RED,활동,53000 ,2
4111,아랍에미레이트,경기도,가평군,쇼핑,할인점/편의점,201806,WHITE,활동,7200 ,1
4112,아랍에미레이트,경기도,고양시,음식,한식,201607,WHITE,취침,42000 ,3
4113,아랍에미레이트,경기도,고양시,체험,목욕시설,201710,WHITE,휴식,60000 ,1
4114,아랍에미레이트,경기도,광명시,음식,한식,201608,WHITE,휴식,31500 ,1
4115,아랍에미레이트,경기도,광명시,체험,"이용,미용",201812,WHITE,활동,128000 ,1
4116,아랍에미레이트,경기도,김포시,음식,한식,201709,RED,활동,33000 ,1
4117,아랍에미레이트,경기도,김포시,음식,한식,201806,RED,휴식,201800 ,2
4118,아랍에미레이트,경기도,김포시,음식,한식,201807,RED,활동,125000 ,2
4119,아랍에미레이트,경기도,부천시,음식,한식,201809,RED,휴식,43000 ,2
4120,아랍에미레이트,경기도,부천시,음식,한식,201804,WHITE,휴식,9500 ,1
4121,아랍에미레이트,경기도,성남시,체험,"이용,미용",201702,WHITE,활동,87500 ,1
4122,아랍에미레이트,경기도,수원시,숙박,특급호텔,201707,WHITE,휴식,3005200 ,2
4123,아랍에미레이트,경기도,수원시,쇼핑,할인점/편의점,201812,WHITE,활동,520980 ,5
4124,아랍에미레이트,경기도,수원시,체험,"이용,미용",201807,RED,활동,80000 ,1
4125,아랍에미레이트,경기도,안양시,체험,"이용,미용",201809,WHITE,활동,319000 ,1
4126,아랍에미레이트,경기도,파주시,쇼핑,할인점/편의점,201804,WHITE,휴식,113930 ,7
4127,아랍에미레이트,경기도,포천시,음식,한식,201702,WHITE,휴식,42000 ,1
4128,아랍에미레이트,경기도,남양주시,음식,한식,201701,WHITE,활동,91000 ,1
4129,아랍에미레이트,경기도,남양주시,음식,한식,201704,WHITE,휴식,86000 ,1
4130,아랍에미레이트,경기도,남양주시,음식,한식,201805,WHITE,활동,37000 ,2
4131,아랍에미레이트,경기도,가평군,음식,한식,201612,RED,활동,79000 ,1
4132,아랍에미레이트,경기도,고양시,체험,"이용,미용",201607,WHITE,취침,80000 ,1
4133,아랍에미레이트,경기도,광명시,음식,한식,201601,RED,활동,8500 ,1
4134,아랍에미레이트,경기도,군포시,쇼핑,할인점/편의점,201608,RED,휴식,14660 ,2
4135,아랍에미레이트,경기도,김포시,음식,한식,201803,WHITE,휴식,91000 ,1
4136,아랍에미레이트,경기도,부천시,쇼핑,할인점/편의점,201803,WHITE,휴식,61350 ,3
4137,아랍에미레이트,경기도,부천시,쇼핑,기타쇼핑,201609,WHITE,활동,273100 ,2
4138,아랍에미레이트,경기도,부천시,쇼핑,할인점/편의점,201609,RED,활동,266310 ,3
4139,아랍에미레이트,경기도,성남시,체험,"이용,미용",201605,WHITE,휴식,206000 ,1
4140,아랍에미레이트,경기도,성남시,체험,"이용,미용",201711,RED,활동,524800 ,3
4141,아랍에미레이트,경기도,안양시,음식,한식,201705,WHITE,휴식,72000 ,2
4142,아랍에미레이트,경기도,용인시,음식,한식,201805,RED,휴식,270000 ,1
4143,아랍에미레이트,경기도,용인시,쇼핑,기타쇼핑,201711,RED,휴식,18000 ,1
4144,아랍에미레이트,경기도,이천시,음식,한식,201601,RED,활동,37260 ,1
4145,아랍에미레이트,경기도,이천시,쇼핑,기타쇼핑,201812,WHITE,활동,189000 ,2
4146,아랍에미레이트,경기도,파주시,쇼핑,기타쇼핑,201807,RED,휴식,420650 ,5
4147,아랍에미레이트,경기도,평택시,쇼핑,할인점/편의점,201711,WHITE,휴식,12520 ,2
4148,아랍에미레이트,경기도,하남시,음식,한식,201810,RED,활동,109000 ,1
4149,아랍에미레이트,경기도,하남시,음식,한식,201602,RED,휴식,37000 ,1
4150,아랍에미레이트,경기도,화성시,쇼핑,할인점/편의점,201609,WHITE,활동,232900 ,6
4151,아랍에미레이트,경기도,화성시,숙박,특급호텔,201604,WHITE,휴식,607750 ,4
4152,아랍에미레이트,경기도,남양주시,음식,한식,201712,WHITE,휴식,26000 ,1
4153,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201705,RED,활동,98710 ,5
4154,아랍에미레이트,경기도,김포시,체험,목욕시설,201812,RED,휴식,8000 ,1
4155,아랍에미레이트,경기도,수원시,쇼핑,할인점/편의점,201610,WHITE,휴식,12950 ,2
4156,아랍에미레이트,경기도,수원시,숙박,특급호텔,201806,RED,휴식,374000 ,1
4157,아랍에미레이트,경기도,안양시,음식,한식,201806,RED,활동,74500 ,2
4158,아랍에미레이트,경기도,양평군,음식,한식,201607,WHITE,휴식,48000 ,1
4159,아랍에미레이트,경기도,양평군,음식,한식,201605,WHITE,활동,60000 ,1
4160,아랍에미레이트,경기도,여주시,음식,한식,201602,WHITE,휴식,27500 ,1
4161,아랍에미레이트,경기도,여주시,음식,한식,201807,RED,휴식,38000 ,1
4162,아랍에미레이트,경기도,오산시,쇼핑,할인점/편의점,201802,WHITE,휴식,14100 ,1
4163,아랍에미레이트,경기도,용인시,쇼핑,기타쇼핑,201811,WHITE,활동,137000 ,3
4164,아랍에미레이트,경기도,의왕시,음식,한식,201608,WHITE,활동,20000 ,1
4165,아랍에미레이트,경기도,평택시,쇼핑,할인점/편의점,201706,WHITE,휴식,55000 ,2
4166,아랍에미레이트,경기도,평택시,음식,한식,201806,WHITE,활동,160000 ,1
4167,아랍에미레이트,경기도,하남시,음식,한식,201806,RED,활동,63000 ,1
4168,아랍에미레이트,경기도,하남시,음식,한식,201806,RED,휴식,256000 ,2
4169,아랍에미레이트,경기도,화성시,음식,한식,201804,RED,휴식,251100 ,1
4170,아랍에미레이트,경기도,화성시,숙박,특급호텔,201807,WHITE,활동,348348 ,1
4171,아랍에미레이트,경기도,남양주시,쇼핑,할인점/편의점,201808,RED,활동,3400 ,1
4172,아랍에미레이트,경기도,동두천시,쇼핑,기타쇼핑,201811,RED,휴식,80000 ,1
4173,아랍에미레이트,경기도,동두천시,체험,"이용,미용",201807,WHITE,휴식,10000 ,1
4174,아랍에미레이트,경기도,동두천시,쇼핑,할인점/편의점,201808,RED,취침,7800 ,1
4175,아랍에미레이트,경기도,의정부시,쇼핑,할인점/편의점,201606,RED,활동,132170 ,4
4176,아랍에미레이트,경기도,가평군,쇼핑,할인점/편의점,201805,WHITE,활동,30950 ,5
4177,아랍에미레이트,경기도,고양시,체험,"이용,미용",201608,WHITE,활동,30000 ,1
4178,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201602,RED,활동,527190 ,13
4179,아랍에미레이트,경기도,고양시,쇼핑,할인점/편의점,201705,RED,휴식,50400 ,3
4180,아랍에미레이트,경기도,고양시,쇼핑,기타쇼핑,201702,WHITE,활동,155780 ,3
4181,아랍에미레이트,경기도,광명시,음식,한식,201601,RED,휴식,539000 ,1
4182,아랍에미레이트,경기도,광주시,음식,한식,201612,RED,활동,22000 ,1
4183,아랍에미레이트,경기도,광주시,음식,한식,201605,WHITE,활동,9000 ,1
4184,아랍에미레이트,경기도,군포시,쇼핑,할인점/편의점,201708,RED,휴식,7070 ,1
4185,아랍에미레이트,경기도,김포시,음식,한식,201612,RED,휴식,64000 ,1
4186,아랍에미레이트,경기도,부천시,쇼핑,할인점/편의점,201701,RED,휴식,26190 ,2
4187,아랍에미레이트,경기도,부천시,쇼핑,가전전자제품,201708,WHITE,활동,220000 ,1
4188,아랍에미레이트,경기도,성남시,교통,교통,201701,WHITE,활동,8000 ,1
4189,아랍에미레이트,경기도,수원시,음식,한식,201704,RED,활동,33000 ,1
4190,아랍에미레이트,경기도,수원시,쇼핑,할인점/편의점,201603,WHITE,활동,975940 ,14
4191,아랍에미레이트,경기도,수원시,숙박,특급호텔,201710,WHITE,취침,234080 ,1
