,nation,sido,gu,GB3,GB2,TA_YM,DAW_CCD_R,APV_TS_DL_TM_R,VLM,USEC
6063,독일,경기도,성남시,체험,"이용,미용",201707,RED,휴식,313250 ,3
6064,독일,경기도,성남시,음식,한식,201712,RED,활동,221000 ,5
6065,독일,경기도,성남시,쇼핑,할인점/편의점,201712,RED,활동,210080 ,13
6066,독일,경기도,수원시,음식,한식,201709,WHITE,휴식,1265100 ,22
6067,독일,경기도,시흥시,쇼핑,할인점/편의점,201701,WHITE,활동,42450 ,4
6068,독일,경기도,시흥시,쇼핑,할인점/편의점,201706,RED,휴식,44000 ,5
6069,독일,경기도,시흥시,음식,한식,201706,WHITE,활동,52000 ,1
6070,독일,경기도,안산시,음식,한식,201703,RED,활동,391000 ,3
6071,독일,경기도,안산시,음식,한식,201706,WHITE,활동,178900 ,11
6072,독일,경기도,용인시,쇼핑,할인점/편의점,201705,WHITE,활동,947480 ,41
6073,독일,경기도,용인시,쇼핑,할인점/편의점,201709,WHITE,휴식,416140 ,29
6074,독일,경기도,용인시,음식,한식,201709,WHITE,휴식,755700 ,17
6075,독일,경기도,의왕시,음식,한식,201705,WHITE,휴식,855000 ,1
6076,독일,경기도,이천시,음식,한식,201710,WHITE,활동,85000 ,2
6077,독일,경기도,파주시,쇼핑,기타쇼핑,201702,WHITE,휴식,88110 ,3
6078,독일,경기도,파주시,쇼핑,기타쇼핑,201703,WHITE,휴식,476300 ,12
6079,독일,경기도,평택시,쇼핑,할인점/편의점,201712,WHITE,활동,270920 ,21
6080,독일,경기도,포천시,음식,한식,201701,WHITE,휴식,84000 ,3
6081,독일,경기도,하남시,쇼핑,할인점/편의점,201704,RED,활동,6600 ,2
6082,독일,경기도,화성시,숙박,특급호텔,201704,WHITE,활동,61457547 ,75
6083,독일,경기도,화성시,음식,한식,201703,WHITE,활동,246300 ,10
6084,독일,경기도,화성시,음식,한식,201709,WHITE,휴식,2832100 ,19
6085,독일,경기도,화성시,쇼핑,할인점/편의점,201701,WHITE,활동,583110 ,35
6086,독일,경기도,남양주시,음식,한식,201705,WHITE,활동,132000 ,3
6087,독일,경기도,고양시,음식,한식,201808,WHITE,활동,287000 ,9
6088,독일,경기도,부천시,쇼핑,할인점/편의점,201711,WHITE,휴식,450500 ,33
6089,독일,경기도,성남시,음식,한식,201702,RED,휴식,858900 ,6
6090,독일,경기도,성남시,숙박,특급호텔,201803,WHITE,취침,175000 ,2
6091,독일,경기도,수원시,체험,"이용,미용",201706,WHITE,활동,36000 ,3
6092,독일,경기도,수원시,음식,한식,201711,RED,활동,115000 ,11
6093,독일,경기도,수원시,숙박,특급호텔,201803,WHITE,활동,63458775 ,148
6094,독일,경기도,안양시,쇼핑,할인점/편의점,201708,RED,휴식,93610 ,8
6095,독일,경기도,여주시,음식,한식,201801,WHITE,활동,4600 ,1
6096,독일,경기도,오산시,쇼핑,할인점/편의점,201709,WHITE,활동,2800 ,1
6097,독일,경기도,파주시,쇼핑,기타쇼핑,201710,RED,휴식,150800 ,6
6098,독일,경기도,파주시,쇼핑,기타쇼핑,201803,WHITE,활동,1534390 ,50
6099,독일,경기도,평택시,쇼핑,할인점/편의점,201812,WHITE,휴식,58880 ,7
6100,독일,경기도,화성시,음식,한식,201707,RED,휴식,317000 ,7
6101,독일,경기도,화성시,음식,한식,201705,RED,휴식,254000 ,8
6102,독일,경기도,화성시,음식,한식,201811,WHITE,휴식,3827300 ,62
6103,독일,경기도,남양주시,음식,한식,201809,RED,휴식,651500 ,4
6104,독일,경기도,남양주시,음식,한식,201803,RED,활동,39500 ,2
6105,독일,경기도,과천시,음식,한식,201806,WHITE,휴식,174000 ,2
6106,독일,경기도,구리시,쇼핑,기타쇼핑,201809,RED,활동,237150 ,3
6107,독일,경기도,성남시,음식,한식,201801,WHITE,휴식,1260500 ,21
6108,독일,경기도,성남시,숙박,특급호텔,201811,WHITE,휴식,836400 ,5
6109,독일,경기도,성남시,쇼핑,할인점/편의점,201802,RED,휴식,843710 ,7
6110,독일,경기도,성남시,쇼핑,할인점/편의점,201803,RED,활동,657250 ,27
6111,독일,경기도,수원시,숙박,특급호텔,201811,WHITE,휴식,22312180 ,45
6112,독일,경기도,수원시,음식,한식,201810,RED,활동,281100 ,11
6113,독일,경기도,수원시,쇼핑,할인점/편의점,201801,WHITE,활동,2629040 ,57
6114,독일,경기도,수원시,숙박,특급호텔,201806,WHITE,휴식,15294545 ,40
6115,독일,경기도,수원시,음식,한식,201804,WHITE,휴식,1610590 ,34
6116,독일,경기도,안산시,음식,한식,201810,WHITE,활동,69500 ,4
6117,독일,경기도,안산시,쇼핑,할인점/편의점,201801,WHITE,휴식,214060 ,9
6118,독일,경기도,안양시,쇼핑,기타쇼핑,201809,RED,활동,11000 ,1
6119,독일,경기도,양주시,음식,한식,201802,WHITE,활동,109800 ,2
6120,독일,경기도,용인시,음식,한식,201805,WHITE,활동,318800 ,7
6121,독일,경기도,용인시,음식,한식,201811,WHITE,활동,123500 ,7
6122,독일,경기도,포천시,쇼핑,할인점/편의점,201807,WHITE,휴식,119040 ,9
6123,독일,경기도,화성시,음식,한식,201810,RED,활동,271800 ,6
6124,독일,경기도,화성시,쇼핑,할인점/편의점,201811,RED,활동,249390 ,14
6125,독일,경기도,의정부시,쇼핑,할인점/편의점,201808,WHITE,활동,334620 ,13
6126,독일,경기도,가평군,음식,한식,201801,RED,활동,39000 ,1
6127,독일,경기도,고양시,체험,"이용,미용",201808,RED,활동,106500 ,2
6128,독일,경기도,고양시,숙박,특급호텔,201804,RED,휴식,6229490 ,8
6129,독일,경기도,고양시,숙박,특급호텔,201812,RED,휴식,1165620 ,2
6130,독일,경기도,고양시,숙박,특급호텔,201805,WHITE,휴식,5245630 ,7
6131,독일,경기도,구리시,교통,교통,201812,WHITE,활동,53957 ,2
6132,독일,경기도,군포시,음식,한식,201811,WHITE,활동,225800 ,1
6133,독일,경기도,성남시,음식,한식,201804,WHITE,활동,1370400 ,21
6134,독일,경기도,수원시,숙박,특급호텔,201807,RED,활동,23206974 ,35
6135,독일,경기도,수원시,숙박,특급호텔,201810,RED,활동,17495800 ,24
6136,독일,경기도,수원시,숙박,특급호텔,201806,RED,활동,15760025 ,20
6137,독일,경기도,수원시,숙박,특급호텔,201807,WHITE,휴식,15926800 ,45
6138,독일,경기도,수원시,숙박,특급호텔,201809,WHITE,휴식,5596015 ,20
6139,독일,경기도,수원시,숙박,특급호텔,201808,WHITE,휴식,3230005 ,13
6140,독일,경기도,안양시,음식,한식,201803,RED,휴식,298800 ,4
6141,독일,경기도,안양시,쇼핑,할인점/편의점,201807,WHITE,활동,605770 ,12
6142,독일,경기도,안양시,음식,한식,201801,WHITE,휴식,487200 ,6
6143,독일,경기도,안양시,숙박,특급호텔,201803,WHITE,취침,300000 ,1
6144,독일,경기도,양평군,쇼핑,할인점/편의점,201802,RED,활동,7400 ,1
6145,독일,경기도,용인시,음식,한식,201807,WHITE,활동,1035330 ,14
6146,독일,경기도,용인시,쇼핑,할인점/편의점,201807,RED,휴식,1515230 ,14
6147,독일,경기도,화성시,숙박,특급호텔,201811,WHITE,휴식,441750 ,9
6148,독일,경기도,화성시,쇼핑,할인점/편의점,201802,RED,활동,92880 ,6
6149,독일,경기도,동두천시,쇼핑,할인점/편의점,201803,RED,휴식,14200 ,1
6150,독일,경기도,가평군,음식,한식,201806,WHITE,휴식,62000 ,2
6151,독일,경기도,고양시,음식,한식,201807,WHITE,활동,631100 ,17
6152,독일,경기도,고양시,음식,한식,201803,WHITE,휴식,981200 ,9
6153,독일,경기도,고양시,숙박,특급호텔,201801,WHITE,활동,6014542 ,18
6154,독일,경기도,고양시,음식,한식,201801,WHITE,휴식,477500 ,8
6155,독일,경기도,구리시,음식,한식,201808,RED,활동,34000 ,1
6156,독일,경기도,구리시,체험,"이용,미용",201806,WHITE,활동,239700 ,2
6157,독일,경기도,김포시,음식,한식,201811,WHITE,활동,100000 ,6
6158,독일,경기도,김포시,쇼핑,할인점/편의점,201810,WHITE,취침,9000 ,2
6159,독일,경기도,성남시,교통,교통,201811,RED,활동,23171 ,1
6160,독일,경기도,수원시,쇼핑,할인점/편의점,201805,RED,취침,73960 ,17
6161,독일,경기도,수원시,쇼핑,할인점/편의점,201803,RED,취침,65270 ,11
6162,독일,경기도,수원시,체험,목욕시설,201809,WHITE,활동,18000 ,2
6163,독일,경기도,수원시,음식,한식,201804,WHITE,활동,193000 ,27
6164,독일,경기도,시흥시,쇼핑,할인점/편의점,201802,WHITE,활동,28500 ,4
6165,독일,경기도,안산시,쇼핑,할인점/편의점,201809,RED,휴식,405890 ,7
6166,독일,경기도,안산시,쇼핑,할인점/편의점,201805,WHITE,취침,28500 ,5
6167,독일,경기도,안양시,음식,한식,201810,WHITE,활동,192400 ,11
6168,독일,경기도,용인시,음식,한식,201803,RED,활동,136000 ,4
6169,독일,경기도,용인시,음식,한식,201810,WHITE,활동,162000 ,9
6170,독일,경기도,이천시,음식,한식,201806,WHITE,휴식,669420 ,5
6171,독일,경기도,이천시,쇼핑,할인점/편의점,201810,RED,휴식,22950 ,3
6172,독일,경기도,이천시,음식,한식,201806,WHITE,활동,25000 ,1
6173,독일,경기도,파주시,쇼핑,기타쇼핑,201810,WHITE,휴식,183500 ,8
6174,독일,경기도,파주시,쇼핑,기타쇼핑,201810,RED,휴식,195200 ,6
6175,독일,경기도,파주시,쇼핑,기타쇼핑,201803,RED,활동,583650 ,17
6176,독일,경기도,평택시,음식,한식,201811,WHITE,휴식,300500 ,9
6177,독일,경기도,화성시,음식,한식,201812,RED,휴식,1076150 ,22
6178,독일,경기도,화성시,숙박,특급호텔,201811,RED,활동,8391500 ,11
6179,독일,경기도,화성시,체험,"이용,미용",201810,RED,활동,12000 ,1
6180,독일,경기도,화성시,숙박,특급호텔,201805,WHITE,취침,1685300 ,2
6181,독일,경기도,고양시,음식,한식,201809,RED,취침,78500 ,3
6182,독일,경기도,고양시,음식,한식,201811,WHITE,휴식,1159000 ,11
6183,독일,경기도,고양시,숙박,특급호텔,201805,WHITE,활동,9175940 ,22
6184,독일,경기도,고양시,음식,한식,201808,RED,활동,167800 ,3
6185,독일,경기도,과천시,음식,한식,201611,WHITE,휴식,46600 ,2
6186,독일,경기도,과천시,음식,한식,201604,WHITE,활동,79000 ,2
6187,독일,경기도,김포시,음식,한식,201611,WHITE,휴식,27000 ,1
6188,독일,경기도,김포시,쇼핑,할인점/편의점,201611,WHITE,활동,240960 ,4
6189,독일,경기도,부천시,음식,한식,201605,WHITE,휴식,788400 ,11
6190,독일,경기도,부천시,체험,"이용,미용",201606,WHITE,활동,170000 ,2
6191,독일,경기도,부천시,음식,한식,201608,WHITE,휴식,481300 ,8
6192,독일,경기도,성남시,체험,"이용,미용",201608,RED,활동,36000 ,1
6193,독일,경기도,성남시,음식,한식,201601,WHITE,활동,266000 ,8
6194,독일,경기도,성남시,음식,한식,201605,WHITE,활동,481600 ,11
6195,독일,경기도,수원시,체험,"이용,미용",201604,RED,활동,12000 ,1
6196,독일,경기도,수원시,음식,한식,201611,RED,휴식,226800 ,5
6197,독일,경기도,수원시,쇼핑,기타쇼핑,201610,RED,활동,91550 ,13
6198,독일,경기도,시흥시,쇼핑,할인점/편의점,201603,WHITE,휴식,381200 ,13
6199,독일,경기도,안산시,음식,한식,201803,WHITE,휴식,482800 ,8
6200,독일,경기도,안산시,음식,한식,201610,RED,휴식,60000 ,1
6201,독일,경기도,안양시,음식,한식,201610,RED,활동,712080 ,8
6202,독일,경기도,안양시,숙박,특급호텔,201610,WHITE,활동,3248500 ,10
6203,독일,경기도,안양시,쇼핑,할인점/편의점,201604,WHITE,휴식,83830 ,11
6204,독일,경기도,안양시,쇼핑,할인점/편의점,201607,RED,취침,1200 ,1
6205,독일,경기도,양주시,음식,한식,201806,WHITE,휴식,13500 ,2
6206,독일,경기도,양주시,음식,한식,201611,WHITE,활동,142500 ,2
6207,독일,경기도,용인시,음식,한식,201606,WHITE,활동,137100 ,8
6208,독일,경기도,이천시,음식,한식,201603,WHITE,활동,72000 ,1
6209,독일,경기도,이천시,쇼핑,할인점/편의점,201612,RED,활동,4000 ,1
6210,독일,경기도,파주시,음식,한식,201607,WHITE,활동,259400 ,7
6211,독일,경기도,포천시,음식,한식,201610,WHITE,활동,154000 ,1
6212,독일,경기도,화성시,쇼핑,할인점/편의점,201811,WHITE,취침,42200 ,3
6213,독일,경기도,화성시,음식,한식,201804,RED,휴식,302700 ,5
6214,독일,경기도,화성시,쇼핑,할인점/편의점,201601,RED,휴식,145240 ,5
6215,독일,경기도,화성시,음식,한식,201607,WHITE,활동,387000 ,12
6216,독일,경기도,화성시,숙박,특급호텔,201605,WHITE,취침,17998 ,1
6217,독일,경기도,남양주시,음식,한식,201805,RED,휴식,234500 ,3
6218,독일,경기도,의정부시,쇼핑,할인점/편의점,201604,WHITE,휴식,3200 ,1
6219,독일,경기도,고양시,음식,한식,201707,RED,활동,611000 ,5
6220,독일,경기도,고양시,쇼핑,기타쇼핑,201712,WHITE,휴식,4400 ,1
6221,독일,경기도,고양시,숙박,특급호텔,201608,WHITE,휴식,580800 ,2
6222,독일,경기도,과천시,음식,한식,201608,WHITE,활동,324000 ,7
6223,독일,경기도,광명시,음식,한식,201608,RED,휴식,224000 ,2
6224,독일,경기도,광주시,음식,한식,201607,WHITE,활동,54000 ,1
6225,독일,경기도,구리시,음식,한식,201703,WHITE,활동,27000 ,1
6226,독일,경기도,군포시,쇼핑,할인점/편의점,201603,WHITE,휴식,139980 ,9
6227,독일,경기도,군포시,음식,한식,201712,WHITE,활동,46800 ,3
6228,독일,경기도,김포시,쇼핑,할인점/편의점,201710,RED,활동,182760 ,5
6229,독일,경기도,부천시,체험,"이용,미용",201610,WHITE,활동,212000 ,2
6230,독일,경기도,부천시,음식,한식,201605,RED,활동,45000 ,1
6231,독일,경기도,성남시,음식,한식,201612,RED,휴식,216160 ,5
6232,독일,경기도,성남시,쇼핑,기타쇼핑,201706,WHITE,활동,3700 ,1
6233,독일,경기도,수원시,체험,"이용,미용",201707,WHITE,활동,475000 ,3
6234,독일,경기도,시흥시,쇼핑,할인점/편의점,201702,RED,휴식,58800 ,6
6235,독일,경기도,시흥시,쇼핑,할인점/편의점,201702,WHITE,휴식,128870 ,10
6236,독일,경기도,안산시,음식,한식,201709,RED,휴식,60000 ,1
6237,독일,경기도,안양시,음식,한식,201601,RED,활동,15500 ,2
6238,독일,경기도,안양시,숙박,특급호텔,201604,RED,휴식,20000 ,1
6239,독일,경기도,용인시,음식,한식,201602,WHITE,활동,41500 ,7
6240,독일,경기도,용인시,음식,한식,201607,WHITE,활동,96000 ,5
6241,독일,경기도,의왕시,음식,한식,201710,WHITE,활동,73000 ,2
6242,독일,경기도,의왕시,음식,한식,201707,WHITE,활동,82000 ,2
6243,독일,경기도,이천시,숙박,특급호텔,201707,WHITE,활동,2031150 ,5
6244,독일,경기도,파주시,음식,한식,201710,RED,활동,106000 ,3
6245,독일,경기도,평택시,음식,한식,201608,WHITE,휴식,409500 ,2
6246,독일,경기도,평택시,쇼핑,할인점/편의점,201703,RED,휴식,413610 ,7
6247,독일,경기도,평택시,음식,한식,201610,RED,활동,548000 ,4
6248,독일,경기도,평택시,음식,한식,201707,WHITE,취침,22900 ,1
6249,독일,경기도,화성시,음식,한식,201707,WHITE,휴식,2052075 ,33
6250,독일,경기도,화성시,숙박,특급호텔,201608,WHITE,취침,89800 ,1
6251,독일,경기도,의정부시,음식,한식,201609,WHITE,활동,28000 ,1
6252,독일,경기도,가평군,음식,한식,201601,WHITE,휴식,12000 ,1
6253,독일,경기도,고양시,체험,"이용,미용",201702,WHITE,활동,217500 ,1
6254,독일,경기도,고양시,음식,한식,201707,RED,휴식,286600 ,4
6255,독일,경기도,과천시,음식,한식,201706,RED,휴식,85000 ,2
6256,독일,경기도,부천시,음식,한식,201710,WHITE,활동,203500 ,5
6257,독일,경기도,성남시,음식,한식,201705,RED,휴식,659700 ,4
6258,독일,경기도,수원시,체험,"이용,미용",201607,WHITE,휴식,105000 ,1
6259,독일,경기도,수원시,체험,"이용,미용",201705,WHITE,활동,43000 ,3
6260,독일,경기도,수원시,숙박,특급호텔,201703,RED,휴식,4423850 ,8
6261,독일,경기도,수원시,숙박,특급호텔,201705,WHITE,취침,8000 ,1
6262,독일,경기도,안성시,음식,한식,201702,WHITE,휴식,68000 ,1
6263,독일,경기도,안양시,숙박,특급호텔,201606,WHITE,활동,1386000 ,7
6264,독일,경기도,양평군,쇼핑,할인점/편의점,201703,WHITE,활동,5200 ,2
6265,독일,경기도,여주시,숙박,특급호텔,201709,WHITE,휴식,5445000 ,2
6266,독일,경기도,여주시,쇼핑,할인점/편의점,201603,RED,활동,8500 ,1
6267,독일,경기도,여주시,음식,한식,201707,RED,활동,110900 ,3
6268,독일,경기도,여주시,음식,한식,201711,WHITE,휴식,132000 ,3
6269,독일,경기도,용인시,음식,한식,201605,WHITE,휴식,440500 ,9
6270,독일,경기도,용인시,쇼핑,할인점/편의점,201710,RED,휴식,792010 ,13
6271,독일,경기도,용인시,쇼핑,할인점/편의점,201705,WHITE,취침,11350 ,3
6272,독일,경기도,용인시,음식,한식,201707,WHITE,활동,196500 ,6
6273,독일,경기도,의왕시,음식,한식,201706,RED,활동,36000 ,1
6274,독일,경기도,이천시,쇼핑,기타쇼핑,201704,RED,활동,73000 ,2
6275,독일,경기도,파주시,음식,한식,201706,WHITE,활동,21000 ,2
6276,독일,경기도,파주시,쇼핑,기타쇼핑,201601,WHITE,휴식,281950 ,6
6277,독일,경기도,평택시,음식,한식,201703,RED,활동,92000 ,2
6278,독일,경기도,평택시,쇼핑,할인점/편의점,201702,WHITE,활동,846380 ,34
6279,독일,경기도,평택시,쇼핑,할인점/편의점,201712,RED,활동,46960 ,6
6280,독일,경기도,포천시,쇼핑,할인점/편의점,201712,WHITE,활동,6000 ,2
6281,독일,경기도,하남시,음식,한식,201710,WHITE,활동,91000 ,2
6282,독일,경기도,화성시,쇼핑,할인점/편의점,201703,RED,활동,137260 ,11
6283,독일,경기도,의정부시,쇼핑,할인점/편의점,201702,WHITE,활동,36500 ,3
6284,독일,경기도,가평군,음식,한식,201804,RED,휴식,8500 ,1
6285,독일,경기도,가평군,음식,한식,201804,RED,활동,137500 ,3
6286,독일,경기도,고양시,숙박,특급호텔,201803,WHITE,휴식,1394930 ,7
6287,독일,경기도,고양시,숙박,특급호텔,201812,WHITE,활동,234160 ,4
6288,독일,경기도,과천시,쇼핑,할인점/편의점,201805,WHITE,활동,544870 ,25
6289,독일,경기도,과천시,음식,한식,201801,RED,휴식,55000 ,2
6290,독일,경기도,광명시,음식,한식,201807,WHITE,휴식,194000 ,1
6291,독일,경기도,광주시,음식,한식,201806,RED,활동,207000 ,2
6292,독일,경기도,구리시,음식,한식,201812,WHITE,활동,16000 ,1
6293,독일,경기도,부천시,쇼핑,할인점/편의점,201702,RED,휴식,44650 ,3
6294,독일,경기도,부천시,쇼핑,기타쇼핑,201805,WHITE,활동,25900 ,1
6295,독일,경기도,성남시,체험,"이용,미용",201709,WHITE,활동,425300 ,4
6296,독일,경기도,수원시,체험,"이용,미용",201803,RED,활동,50000 ,2
6297,독일,경기도,시흥시,음식,한식,201712,RED,활동,112000 ,1
6298,독일,경기도,안산시,체험,목욕시설,201808,WHITE,활동,27000 ,2
6299,독일,경기도,안산시,체험,"이용,미용",201809,WHITE,활동,100000 ,1
6300,독일,경기도,안산시,음식,한식,201810,WHITE,휴식,173000 ,7
6301,독일,경기도,안산시,음식,한식,201807,WHITE,휴식,721000 ,7
6302,독일,경기도,안양시,음식,한식,201705,WHITE,휴식,895000 ,14
6303,독일,경기도,안양시,음식,한식,201808,WHITE,활동,130000 ,8
6304,독일,경기도,양주시,음식,한식,201808,WHITE,활동,6000 ,1
6305,독일,경기도,여주시,숙박,특급호텔,201708,WHITE,휴식,12564000 ,4
6306,독일,경기도,용인시,음식,한식,201806,RED,휴식,536700 ,8
6307,독일,경기도,용인시,음식,한식,201811,WHITE,휴식,270500 ,6
6308,독일,경기도,의왕시,음식,한식,201804,WHITE,활동,126000 ,3
6309,독일,경기도,이천시,교통,교통,201807,RED,활동,100000 ,1
6310,독일,경기도,이천시,쇼핑,할인점/편의점,201802,WHITE,활동,98870 ,9
6311,독일,경기도,파주시,쇼핑,기타쇼핑,201801,RED,활동,275400 ,10
6312,독일,경기도,파주시,음식,한식,201812,RED,활동,40000 ,2
6313,독일,경기도,파주시,쇼핑,기타쇼핑,201804,WHITE,휴식,206540 ,9
6314,독일,경기도,평택시,음식,한식,201810,RED,휴식,28500 ,2
6315,독일,경기도,평택시,음식,한식,201812,RED,휴식,115600 ,3
6316,독일,경기도,하남시,음식,한식,201810,RED,활동,47000 ,1
6317,독일,경기도,화성시,쇼핑,할인점/편의점,201802,RED,휴식,84850 ,5
6318,독일,경기도,화성시,음식,한식,201801,WHITE,활동,331400 ,14
6319,독일,경기도,남양주시,쇼핑,기타지출,201809,RED,활동,48900 ,1
6320,독일,경기도,의정부시,음식,한식,201804,RED,활동,35000 ,1
6321,독일,경기도,고양시,음식,한식,201806,WHITE,활동,333500 ,9
6322,독일,경기도,고양시,숙박,특급호텔,201808,RED,활동,14000 ,1
6323,독일,경기도,광명시,음식,한식,201808,RED,활동,314000 ,2
6324,독일,경기도,광주시,음식,한식,201804,WHITE,휴식,407000 ,2
6325,독일,경기도,김포시,쇼핑,할인점/편의점,201812,WHITE,휴식,180090 ,7
6326,독일,경기도,부천시,쇼핑,기타쇼핑,201604,RED,활동,19900 ,1
6327,독일,경기도,성남시,숙박,특급호텔,201809,WHITE,취침,35500 ,1
6328,독일,경기도,성남시,쇼핑,할인점/편의점,201612,WHITE,휴식,363720 ,19
6329,독일,경기도,성남시,쇼핑,기타쇼핑,201603,WHITE,활동,9700 ,2
6330,독일,경기도,수원시,숙박,특급호텔,201803,WHITE,취침,8080910 ,13
6331,독일,경기도,수원시,음식,한식,201604,RED,활동,214500 ,7
6332,독일,경기도,시흥시,쇼핑,할인점/편의점,201601,RED,활동,34950 ,5
6333,독일,경기도,안산시,쇼핑,할인점/편의점,201806,RED,휴식,30690 ,3
6334,독일,경기도,안양시,음식,한식,201803,RED,활동,26000 ,1
6335,독일,경기도,안양시,음식,한식,201806,RED,휴식,121200 ,1
6336,독일,경기도,안양시,음식,한식,201809,WHITE,활동,185000 ,6
6337,독일,경기도,안양시,숙박,특급호텔,201803,WHITE,활동,1710000 ,4
6338,독일,경기도,안양시,음식,한식,201607,RED,활동,79800 ,5
6339,독일,경기도,양주시,쇼핑,할인점/편의점,201811,WHITE,휴식,4500 ,1
6340,독일,경기도,양주시,음식,한식,201809,WHITE,활동,10500 ,2
6341,독일,경기도,양주시,쇼핑,할인점/편의점,201608,WHITE,활동,9600 ,1
6342,독일,경기도,양평군,쇼핑,할인점/편의점,201802,WHITE,취침,34400 ,1
6343,독일,경기도,양평군,음식,한식,201804,RED,활동,97000 ,4
6344,독일,경기도,여주시,쇼핑,할인점/편의점,201808,WHITE,활동,62870 ,3
6345,독일,경기도,오산시,음식,한식,201608,WHITE,휴식,11550 ,1
6346,독일,경기도,이천시,쇼핑,할인점/편의점,201806,WHITE,활동,17120 ,3
6347,독일,경기도,이천시,쇼핑,할인점/편의점,201603,WHITE,휴식,71050 ,7
6348,독일,경기도,이천시,숙박,특급호텔,201611,RED,취침,1000000 ,1
6349,독일,경기도,파주시,쇼핑,할인점/편의점,201807,WHITE,휴식,298170 ,6
6350,독일,경기도,평택시,음식,유흥,201812,WHITE,휴식,244000 ,3
6351,독일,경기도,평택시,쇼핑,할인점/편의점,201611,WHITE,활동,949240 ,24
6352,독일,경기도,하남시,쇼핑,할인점/편의점,201806,RED,휴식,148360 ,3
6353,독일,경기도,하남시,음식,한식,201806,WHITE,휴식,526000 ,9
6354,독일,경기도,화성시,숙박,특급호텔,201806,WHITE,취침,462000 ,1
6355,독일,경기도,남양주시,체험,"이용,미용",201808,WHITE,활동,136000 ,2
6356,독일,경기도,남양주시,음식,한식,201807,WHITE,활동,112000 ,2
6357,독일,경기도,남양주시,음식,한식,201807,WHITE,휴식,46500 ,2
6358,독일,경기도,의정부시,음식,한식,201801,WHITE,휴식,81580 ,2
6359,독일,경기도,의정부시,쇼핑,할인점/편의점,201812,RED,활동,23600 ,1
6360,독일,경기도,의정부시,체험,"이용,미용",201608,RED,활동,100000 ,1
6361,독일,경기도,가평군,음식,한식,201601,WHITE,활동,60000 ,1
6362,독일,경기도,가평군,쇼핑,할인점/편의점,201605,RED,활동,25200 ,5
6363,독일,경기도,고양시,숙박,특급호텔,201602,WHITE,취침,169400 ,1
6364,독일,경기도,고양시,숙박,특급호텔,201711,WHITE,취침,691130 ,2
6365,독일,경기도,광명시,쇼핑,할인점/편의점,201605,RED,휴식,4100 ,1
6366,독일,경기도,광주시,쇼핑,할인점/편의점,201711,WHITE,활동,498860 ,10
6367,독일,경기도,광주시,음식,한식,201608,RED,활동,120000 ,1
6368,독일,경기도,광주시,쇼핑,할인점/편의점,201709,WHITE,활동,17500 ,1
6369,독일,경기도,김포시,쇼핑,할인점/편의점,201711,RED,휴식,24000 ,1
6370,독일,경기도,부천시,쇼핑,할인점/편의점,201604,WHITE,취침,10800 ,2
6371,독일,경기도,부천시,체험,"이용,미용",201611,WHITE,휴식,8800 ,1
6372,독일,경기도,성남시,쇼핑,기타쇼핑,201610,WHITE,활동,44400 ,1
6373,독일,경기도,성남시,체험,"이용,미용",201602,WHITE,활동,61000 ,3
6374,독일,경기도,성남시,쇼핑,기타쇼핑,201704,RED,휴식,34450 ,1
6375,독일,경기도,수원시,음식,한식,201709,RED,활동,23000 ,3
6376,독일,경기도,안산시,체험,"이용,미용",201607,WHITE,활동,20000 ,1
6377,독일,경기도,안산시,체험,목욕시설,201606,WHITE,휴식,308000 ,2
6378,독일,경기도,안산시,음식,한식,201707,WHITE,활동,19000 ,4
6379,독일,경기도,안양시,쇼핑,할인점/편의점,201606,WHITE,휴식,53050 ,10
6380,독일,경기도,안양시,쇼핑,할인점/편의점,201609,WHITE,활동,223410 ,10
6381,독일,경기도,양주시,체험,목욕시설,201612,RED,활동,22000 ,1
6382,독일,경기도,의왕시,쇼핑,할인점/편의점,201709,WHITE,휴식,13600 ,1
6383,독일,경기도,이천시,쇼핑,기타쇼핑,201702,WHITE,활동,50000 ,1
6384,독일,경기도,하남시,쇼핑,할인점/편의점,201606,RED,휴식,32200 ,1
6385,독일,경기도,하남시,음식,한식,201606,WHITE,활동,7000 ,1
6386,독일,경기도,화성시,음식,한식,201711,RED,휴식,346300 ,7
6387,독일,경기도,화성시,음식,한식,201602,RED,휴식,299400 ,8
6388,독일,경기도,고양시,숙박,특급호텔,201707,RED,활동,1440030 ,3
6389,독일,경기도,고양시,체험,"이용,미용",201804,RED,활동,193500 ,2
6390,독일,경기도,과천시,쇼핑,할인점/편의점,201709,WHITE,활동,584860 ,26
6391,독일,경기도,과천시,체험,"이용,미용",201712,WHITE,활동,324000 ,1
6392,독일,경기도,광명시,음식,한식,201703,WHITE,활동,20000 ,2
6393,독일,경기도,광명시,쇼핑,할인점/편의점,201603,WHITE,휴식,32350 ,6
6394,독일,경기도,광주시,음식,한식,201711,RED,활동,29500 ,1
6395,독일,경기도,광주시,음식,한식,201706,RED,활동,33000 ,2
6396,독일,경기도,김포시,음식,한식,201811,WHITE,휴식,160700 ,3
6397,독일,경기도,부천시,쇼핑,할인점/편의점,201807,WHITE,활동,423190 ,20
6398,독일,경기도,부천시,쇼핑,할인점/편의점,201811,RED,활동,2103940 ,41
6399,독일,경기도,성남시,체험,"이용,미용",201703,WHITE,활동,33000 ,1
6400,독일,경기도,성남시,체험,"이용,미용",201701,WHITE,휴식,492000 ,2
